id,city,x,y,z
47228,Dhnkm,11.765,51.751,254.792
47229,Oeosp,12.523,47.856,604.640
47230,Euvwj,10.246,50.810,780.984
47231,Joeba,10.984,50.251,330.913
47232,Pqkik,10.848,53.150,507.209
47233,Shavm,8.781,48.823,539.089
47234,Bprai,14.084,53.240,22.578
47235,Pwupw,12.586,53.972,105.152
47236,Vezkh,8.540,53.279,264.446
47237,Noebd,8.784,48.181,891.727
47238,Xqemy,13.673,52.794,488.476
47239,Wzakx,10.075,48.446,51.101
47240,Yayqa,9.346,51.647,519.164
47241,Vqmvd,11.107,47.772,796.955
47242,Givmu,12.321,49.419,953.543
47243,Yycqn,12.195,51.413,608.670
47244,Wlbvv,12.729,52.400,570.885
47245,Xlmnf,10.788,48.443,792.211
47246,Zdbls,11.814,51.194,68.267
47247,Okskt,11.639,48.111,966.828
47248,Vmljh,10.824,53.846,62.569
47249,Bhqjm,9.141,50.665,856.965
47250,Dqvgz,7.353,50.397,263.708
47251,Mjrft,12.420,51.314,25.994
47252,Ftzpo,9.081,51.684,900.782
47253,Crrpl,13.777,54.667,214.624
47254,Norxh,10.260,49.509,198.856
47255,Iasyo,9.835,54.461,641.790
47256,Pywiq,9.721,48.456,129.113
47257,Aoeuz,7.761,52.605,635.013
47258,Cuvug,13.526,51.964,157.284
47259,Cqgqi,9.332,48.761,383.256
47260,Lhfke,13.866,53.804,895.050
47261,Fdtcl,10.283,47.664,499.125
47262,Zzzoj,10.838,52.980,218.356
47263,Gvxdu,11.664,53.111,780.869
47264,Elabj,9.104,50.555,462.325
47265,Mtskl,12.119,53.978,911.988
47266,Rubzv,8.414,50.210,903.170
47267,Donez,10.163,53.785,209.440
47268,Ayzpr,12.940,50.654,670.361
47269,Msxsu,9.787,51.730,238.650
47270,Czvbz,9.923,52.195,897.473
47271,Sannc,7.852,50.057,669.278
47272,Ibjel,9.995,51.356,164.875
47273,Slxzp,11.727,52.352,591.511
47274,Lbyre,12.669,50.523,613.609
47275,Xeoee,8.764,49.619,766.394
47276,Ntytq,10.788,48.292,628.970
47277,Tkses,13.067,48.405,22.387
47278,Yanhu,10.563,51.372,305.166
47279,Edonv,7.219,50.677,743.011
47280,Gisnk,13.091,48.499,722.129
47281,Mfjgb,12.231,49.331,62.073
47282,Eoazb,13.885,54.493,617.290
47283,Zmfiw,8.702,48.408,105.282
47284,Yihiu,9.030,54.329,630.482
47285,Mcsco,11.330,49.989,592.191
47286,Qurlr,10.192,50.630,629.102
47287,Wsfyl,10.485,51.385,619.417
47288,Qatif,7.574,50.475,66.466
47289,Putsx,11.382,54.220,612.701
47290,Giyrv,13.836,52.614,755.398
47291,Eazlx,12.632,51.794,894.243
47292,Jyies,12.140,49.143,573.884
47293,Fofpk,7.923,53.033,176.332
47294,Sjeuw,9.482,51.102,283.424
47295,Naxgr,6.797,50.028,425.972
47296,Qjhkp,9.598,52.954,684.203
47297,Brova,14.278,51.554,288.036
47298,Zxdfg,11.835,51.840,302.245
47299,Bnphd,12.569,54.548,471.492
47300,Khlen,8.795,54.158,477.551
47301,Inshc,8.385,54.399,568.656
47302,Rgjvl,12.040,53.368,443.493
47303,Dgjpj,7.143,52.376,628.569
47304,Ecybc,12.329,51.697,446.989
47305,Agnbt,13.998,51.885,885.572
47306,Pntlx,9.898,52.485,366.126
47307,Cwlmb,10.998,48.383,967.603
47308,Dpzhn,11.316,52.890,524.993
47309,Zlglb,8.686,47.849,841.407
47310,Vezmo,9.001,49.283,356.359
47311,Tncyq,8.345,50.634,530.247
47312,Camgh,13.660,48.840,900.794
47313,Ewwgy,13.438,48.592,60.736
47314,Kxrme,12.505,50.655,727.745
47315,Yppkz,10.194,54.464,325.626
47316,Ksjpa,14.191,53.517,456.686
47317,Sfsny,9.558,48.218,865.157
47318,Miyvv,10.893,50.081,895.407
47319,Pzrkb,13.444,53.050,791.742
47320,Qjuyo,7.901,51.519,428.937
47321,Aosoq,7.938,48.457,298.851
47322,Whrnn,13.586,54.346,303.885
47323,Fnfeq,6.698,49.904,65.536
47324,Njyvq,10.276,49.491,949.419
47325,Axzfe,8.011,48.162,841.913
47326,Dvegg,8.853,52.881,808.409
47327,Kneaj,10.506,47.924,382.218
47328,Lxdst,8.304,47.987,97.463
47329,Wzjsk,12.749,51.181,231.491
47330,Uvdkc,8.986,49.575,760.301
47331,Slyos,14.610,51.125,919.566
47332,Rcljv,6.999,51.373,452.705
47333,Bnxoi,10.053,49.543,10.245
47334,Zwwvr,8.691,50.724,509.744
47335,Omayy,8.188,48.600,551.482
47336,Ijswb,11.465,51.506,617.869
47337,Dmgma,8.784,48.280,412.650
47338,Lxymq,12.055,51.136,78.051
47339,Cxzun,12.840,51.252,178.395
47340,Zesos,11.204,52.217,693.232
47341,Eeenj,7.768,52.948,729.843
47342,Pvzks,8.525,53.511,591.889
47343,Duxru,11.508,51.049,189.731
47344,Vvtur,11.327,54.439,669.389
47345,Yxari,12.059,53.552,860.875
47346,Wpfvl,14.634,51.161,427.409
47347,Kglgb,7.326,53.056,160.140
47348,Tionz,10.002,50.166,684.838
47349,Wrdoj,12.110,52.742,535.300
47350,Pragp,12.726,51.643,414.704
47351,Urfnk,8.972,54.602,433.732
47352,Tmlsk,7.224,52.495,132.135
47353,Rmoxx,7.067,50.218,957.567
47354,Fpwut,10.123,53.800,-3.883
47355,Hubzp,13.270,51.392,4.930
47356,Jebfj,7.954,53.335,795.424
47357,Quybs,9.364,49.602,569.333
47358,Ywish,11.419,52.265,338.480
47359,Donkk,10.128,50.350,963.366
47360,Osfam,10.337,48.245,276.494
47361,Frfvn,7.022,53.382,23.827
47362,Wezbh,7.010,51.306,613.197
47363,Yygdu,11.271,53.246,805.551
47364,Xeuan,11.220,51.668,284.675
47365,Pwjsw,9.889,50.668,434.688
47366,Jmsxt,13.227,48.583,277.640
47367,Vzlgo,14.300,52.452,745.200
47368,Sijvz,9.243,52.168,418.344
47369,Hkzas,11.589,53.950,494.031
47370,Rrteb,8.620,53.474,513.293
47371,Gkteo,13.249,48.920,164.715
47372,Zirlw,12.671,47.787,804.326
47373,Zeuvg,8.070,49.338,809.529
47374,Teqqs,12.521,53.143,560.133
47375,Knocc,10.849,53.837,151.688
47376,Bvwrd,8.587,49.789,505.334
47377,Mqguc,10.113,47.566,603.405
47378,Qeoea,12.271,51.440,597.174
47379,Wzkmy,13.584,52.777,927.134
47380,Bcxdv,7.556,51.484,601.075
47381,Szips,10.386,47.942,456.246
47382,Virqh,9.881,49.246,539.268
47383,Nknde,13.564,48.745,807.166
47384,Bjqhj,11.802,48.739,25.776
47385,Ojzpt,10.764,51.445,804.503
47386,Zdqmd,11.893,54.039,532.134
47387,Bgkhr,11.890,51.602,801.740
47388,Ejmdt,8.624,53.123,150.581
47389,Mfoyu,12.772,51.060,898.725
47390,Abrpc,9.338,49.751,544.666
47391,Dojey,12.878,48.257,386.183
47392,Kbyel,8.397,54.816,638.243
47393,Ufvtc,11.512,52.150,704.774
47394,Xhkcc,10.014,47.915,89.859
47395,Nlzmn,13.964,53.949,455.967
47396,Bzzzy,9.577,48.088,570.563
47397,Lrxuy,9.171,54.339,229.832
47398,Ofeac,13.694,53.834,363.380
47399,Tvogv,9.240,50.193,227.068
47400,Kxcze,9.053,54.740,782.062
47401,Hrotd,7.415,53.357,297.677
47402,Egqzt,10.639,54.397,932.967
47403,Azysd,13.821,51.669,208.528
47404,Wraay,8.982,49.963,810.874
47405,Mxgvs,10.986,53.947,959.040
47406,Wpisn,8.148,49.345,617.122
47407,Qjaos,7.893,47.965,680.260
47408,Gsyey,10.691,48.341,294.268
47409,Cejcj,10.191,50.577,447.387
47410,Vilnu,12.187,48.464,925.624
47411,Yoilc,10.043,52.437,-1.326
47412,Otwti,11.587,52.569,858.111
47413,Kwwro,11.207,48.387,656.860
47414,Zahkw,12.212,47.885,76.224
47415,Wudue,11.143,53.268,262.399
47416,Zxtfb,7.459,51.654,134.260
47417,Csisc,11.966,53.153,271.143
47418,Egzmk,8.844,48.725,800.940
47419,Yhyyk,10.699,50.218,526.127
47420,Cpxhc,8.495,49.150,21.407
47421,Plmme,14.572,51.930,553.598
47422,Rflmc,8.647,49.968,549.896
47423,Enxbr,12.015,49.236,601.722
47424,Gnugj,12.113,50.969,70.003
47425,Uyzqz,9.420,49.453,404.862
47426,Zlqtc,14.080,52.626,290.031
47427,Pmvqk,12.958,53.842,755.672
47428,Cxpro,8.964,53.563,619.762
47429,Mimxi,8.972,53.154,848.651
47430,Nbofm,7.462,54.110,80.437
47431,Ddxvn,14.517,51.693,124.094
47432,Eymdq,10.251,51.801,165.760
47433,Mszxe,10.703,52.507,734.237
47434,Wzfvx,11.057,49.693,426.593
47435,Oyehz,9.155,51.744,628.855
47436,Rkjtv,7.300,49.668,649.555
47437,Mzulr,9.740,52.608,531.741
47438,Wafnf,13.236,50.844,146.539
47439,Iebpa,10.433,53.464,175.766
47440,Ffqxr,9.720,49.638,842.802
47441,Fxrxi,9.698,51.606,820.731
47442,Dllje,10.202,49.849,967.810
47443,Vtxpc,12.651,48.988,416.787
47444,Vdzev,9.967,50.116,941.102
47445,Ivtzm,12.932,51.492,666.385
47446,Lzqfi,10.441,54.376,370.072
47447,Tbtea,9.084,49.836,621.711
47448,Uudtl,11.348,53.660,915.437
47449,Gccyt,10.607,51.522,846.900
47450,Mbgsz,11.945,49.660,838.083
47451,Fypzd,12.176,52.909,523.026
47452,Qmaqu,13.678,48.543,876.215
47453,Ducds,9.353,53.942,943.937
47454,Mjjci,6.746,49.908,917.308
47455,Iyrvc,12.639,54.690,800.916
47456,Boblv,13.996,51.328,54.880
47457,Ogvyp,12.286,49.440,915.034
47458,Cfzsg,11.408,49.110,217.787
47459,Vwlcx,11.298,52.943,310.787
47460,Dcfqs,13.551,54.401,335.660
47461,Wbzak,11.840,52.104,846.927
47462,Hxfkg,11.550,50.703,860.201
47463,Cucdu,9.760,49.232,947.829
47464,Znara,10.337,50.256,852.334
47465,Zbzae,8.677,49.388,380.656
47466,Cauhf,7.814,50.689,612.708
47467,Zsghx,10.923,51.209,245.819
47468,Ymivo,10.013,51.695,774.182
47469,Bnthk,12.051,54.064,573.483
47470,Brezc,8.602,50.201,168.259
47471,Ldwll,7.098,52.000,450.862
47472,Donsb,9.424,48.941,39.945
47473,Iwyzt,7.962,52.115,831.035
47474,Kfafv,6.586,49.571,281.288
47475,Qjber,8.503,54.758,-3.909
47476,Wveoj,10.273,50.945,820.313
47477,Voman,11.662,49.949,881.897
47478,Ghtqi,12.318,50.551,645.258
47479,Zgefb,10.832,53.487,230.499
47480,Wxohk,11.068,54.471,479.314
47481,Gnpyd,12.822,51.900,508.108
47482,Wsovz,14.242,51.782,268.789
47483,Kjudo,13.018,53.080,563.028
47484,Zqemq,10.120,49.617,373.570
47485,Ltcok,11.718,49.186,103.850
47486,Hiccv,7.258,49.236,53.597
47487,Zrcwd,9.766,51.629,60.925
47488,Amsoj,12.327,49.074,582.288
47489,Uuyid,10.047,54.327,69.420
47490,Afucm,10.646,52.329,717.457
47491,Wznvd,7.463,53.347,386.446
47492,Sbdau,10.218,53.179,302.275
47493,Rtzdv,10.119,54.660,121.633
47494,Ixnke,12.791,52.737,254.436
47495,Ngvyd,6.298,50.584,431.223
47496,Esnhq,6.741,49.719,828.492
47497,Hwajx,7.363,49.587,69.354
47498,Dxxsa,12.929,50.896,839.752
47499,Jczuz,13.544,51.475,235.104
47500,Sqddr,7.541,51.709,866.071
47501,Ognfu,12.907,50.632,399.283
47502,Lgvwl,11.540,53.054,67.852
47503,Qllku,7.606,47.755,867.900
47504,Zizlt,12.496,49.233,820.094
47505,Wsnku,12.357,52.426,662.896
47506,Ccafd,7.747,54.333,514.085
47507,Mazxv,8.116,50.926,354.538
47508,Ivzji,9.326,48.708,209.608
47509,Nomvp,7.784,50.226,607.363
47510,Gggss,7.440,54.117,430.582
47511,Heerx,8.740,53.801,87.479
47512,Suvid,10.165,52.365,224.645
47513,Rxjhf,6.552,50.782,651.846
47514,Vtqro,10.630,49.252,118.818
47515,Zbzfm,8.227,51.421,663.645
47516,Czkoy,7.278,52.112,121.528
47517,Zexcq,13.366,53.780,783.246
47518,Fyhhg,7.389,53.338,8.892
47519,Xhtxp,12.280,51.858,522.802
47520,Txbkf,10.068,53.337,602.125
47521,Qapxt,8.474,50.826,711.765
47522,Kkxmx,11.379,54.383,122.412
47523,Fdhwv,9.853,50.438,7.064
47524,Eyudb,11.940,52.176,283.455
47525,Wykzk,7.199,49.650,362.940
47526,Ojtpp,8.785,49.958,388.709
47527,Rwvkj,13.966,53.058,841.877
47528,Anaxq,10.008,49.029,48.579
47529,Wvrse,10.528,48.833,817.736
47530,Ilbsb,9.258,53.425,415.095
47531,Nrikq,12.382,53.632,532.730
47532,Svcsq,9.788,50.414,266.403
47533,Sfxbb,8.642,48.986,785.591
47534,Ovqmf,7.916,50.378,516.207
47535,Aigxa,7.074,52.044,726.859
47536,Hurms,8.412,52.117,198.345
47537,Szbzh,13.525,50.879,692.545
47538,Rweim,8.181,48.753,350.023
47539,Qoshf,9.412,51.357,766.367
47540,Kqafa,9.459,50.358,115.546
47541,Toftt,14.019,53.692,939.179
47542,Jobyr,10.374,51.381,4.518
47543,Aoudc,7.055,52.597,140.407
47544,Gcomx,8.839,51.012,964.924
47545,Irmxe,14.009,51.809,816.670
47546,Xkcnz,10.458,53.413,765.628
47547,Mkhpm,12.287,53.751,75.984
47548,Fodxx,11.681,49.029,940.749
47549,Pihbd,9.720,48.592,92.765
47550,Xrsjy,10.920,50.494,139.705
47551,Reywi,11.188,53.359,905.423
47552,Wkxxs,6.708,53.675,173.788
47553,Hqvms,9.922,49.865,721.067
47554,Fqlpi,8.177,52.705,520.707
47555,Oheme,8.895,54.572,969.307
47556,Fkzid,12.575,52.619,926.354
47557,Qbqjn,10.123,50.458,240.569
47558,Koyqr,11.662,49.130,135.142
47559,Hsaod,10.018,53.598,636.327
47560,Ypuht,11.466,50.297,140.985
47561,Wpcxs,8.896,53.705,661.170
47562,Mscuq,12.908,54.741,345.276
47563,Senfg,9.925,51.307,667.928
47564,Objqq,8.140,49.221,706.980
47565,Karsh,8.719,51.545,671.772
47566,Dlhof,6.769,49.829,852.299
47567,Sqvgn,13.692,53.518,145.880
47568,Lvzhl,9.082,52.643,722.349
47569,Gmbdq,7.977,52.516,27.309
47570,Kvddz,11.084,50.912,300.529
47571,Przvw,12.724,47.973,480.637
47572,Aichz,8.106,51.333,417.139
47573,Vjxrq,11.754,49.600,297.875
47574,Tgzpg,8.343,50.720,949.830
47575,Cuegb,6.918,51.579,402.037
47576,Ipsuo,13.436,50.698,792.929
47577,Skumt,13.170,51.461,439.615
47578,Mgfrc,6.859,50.628,539.127
47579,Nflpn,10.276,52.398,617.669
47580,Nvpba,13.471,52.972,751.758
47581,Oiihe,9.988,51.883,593.765
47582,Gxjxo,8.220,48.957,875.486
47583,Cfsea,10.067,48.019,618.409
47584,Gvdff,8.055,52.168,354.448
47585,Snlru,8.697,52.351,951.833
47586,Xvlxe,9.808,50.143,334.665
47587,Ydwhy,6.959,51.521,226.401
47588,Nfqzo,8.090,50.380,785.382
47589,Dirxo,13.224,48.961,376.739
47590,Akswf,7.898,48.310,639.451
47591,Zpmvi,8.558,50.375,724.462
47592,Hskqd,9.428,54.362,899.798
47593,Ldlhi,9.676,50.317,239.302
47594,Wztpp,13.331,52.313,341.323
47595,Vmdgd,13.850,53.052,64.176
47596,Vqbfy,8.597,48.734,268.516
47597,Zslyx,12.897,54.661,164.740
47598,Mgjzy,11.690,51.159,290.017
47599,Wcvwg,8.770,51.307,407.617
47600,Lgduf,11.914,51.210,179.331
47601,Elhvx,12.869,50.671,182.956
47602,Aylou,8.991,52.930,49.640
47603,Xdnbi,7.183,52.601,118.000
47604,Efbki,8.782,52.272,857.746
47605,Anosd,10.026,52.243,130.810
47606,Ufknh,12.896,54.539,165.101
47607,Kisar,12.151,51.341,515.754
47608,Fycmt,8.964,51.506,418.845
47609,Nudql,10.357,53.228,239.564
47610,Dglxw,11.238,52.063,900.586
47611,Lrrry,9.301,47.783,126.803
47612,Cduah,13.045,53.859,258.102
47613,Zubpg,12.750,52.324,218.235
47614,Uzvfe,11.694,51.585,566.164
47615,Irinp,9.312,49.546,68.193
47616,Tshwh,11.252,51.955,444.620
47617,Rracb,11.629,52.207,360.735
47618,Ewyyq,8.154,49.339,556.972
47619,Ohrjc,9.545,48.959,420.116
47620,Xyzxu,12.036,48.615,194.676
47621,Ijgei,8.861,54.343,301.924
47622,Vypqz,11.020,52.685,649.576
47623,Etixp,11.620,52.397,760.833
47624,Kyxiy,13.837,52.441,558.009
47625,Qehrw,12.057,49.403,55.629
47626,Bbvaa,7.931,49.295,329.264
47627,Qvzov,10.058,51.884,592.907
47628,Raqjo,11.567,51.397,889.206
47629,Lcwsr,12.653,48.162,369.178
47630,Vfwfd,10.058,47.839,469.447
47631,Qiymp,13.416,51.439,281.335
47632,Uhziz,13.564,51.512,686.397
47633,Polzt,9.554,47.684,325.229
47634,Rakck,13.729,48.667,13.245
47635,Oudqr,14.472,51.477,319.706
47636,Uxbmj,9.253,53.138,615.726
47637,Mzfry,13.430,51.581,226.998
47638,Tbrnj,8.074,53.410,843.289
47639,Brzjg,11.656,51.799,863.109
47640,Qnret,13.390,51.828,684.174
47641,Jgzjy,10.980,53.525,908.751
47642,Mcbgz,9.534,53.605,256.315
47643,Ctajo,13.964,50.976,160.803
47644,Jyeuv,10.144,51.059,337.576
47645,Kukpq,10.474,50.172,173.798
47646,Mmhwt,10.942,53.576,846.438
47647,Cqars,11.389,54.100,146.819
47648,Dqgiv,11.585,51.946,134.077
47649,Ayudf,13.391,53.304,452.015
47650,Itgag,8.041,51.131,215.246
47651,Rsbut,13.832,52.635,410.155
47652,Mhsvi,12.605,47.919,943.015
47653,Pqzpu,13.401,48.976,823.733
47654,Iekvi,7.106,51.777,386.313
47655,Lojps,12.364,53.376,538.438
47656,Ujydj,8.090,54.053,79.294
47657,Lnzjb,9.929,51.677,949.909
47658,Fhiox,6.582,50.408,862.973
47659,Gofou,10.557,51.771,736.869
47660,Fynrg,12.743,53.008,586.759
47661,Pjbnf,14.061,51.364,255.696
47662,Hpyqi,14.076,52.723,509.002
47663,Lmnxw,12.618,48.096,900.556
47664,Jkyrg,10.452,49.928,377.453
47665,Xypig,10.718,51.574,89.164
47666,Msttq,10.420,52.067,255.303
47667,Bswmr,9.405,52.636,294.582
47668,Dqckl,7.604,50.121,439.584
47669,Ewdun,14.411,52.416,483.799
47670,Laiol,10.977,53.182,859.028
47671,Ggpoc,7.712,47.992,832.126
47672,Eorob,11.841,53.758,729.579
47673,Csuyw,6.600,50.093,109.553
47674,Wqtty,9.030,53.466,234.016
47675,Alwfo,10.536,53.587,712.242
47676,Jhgok,12.505,53.904,102.542
47677,Zwgzq,6.658,50.356,153.684
47678,Rqnds,12.937,53.359,857.617
47679,Hytrw,8.253,48.098,87.627
47680,Umrtw,12.803,51.331,345.225
47681,Odifx,8.445,52.412,225.369
47682,Sknym,11.247,51.279,936.577
47683,Qigpb,7.044,50.573,697.690
47684,Lzsmj,6.575,51.460,166.370
47685,Qmnxb,10.707,50.701,866.263
47686,Xbvmw,9.735,50.054,69.603
47687,Nthco,7.908,53.567,128.761
47688,Nzmeu,8.298,51.675,641.986
47689,Qevwc,6.602,49.731,264.134
47690,Rutcu,9.332,49.035,676.085
47691,Gdoha,7.658,52.953,220.352
47692,Tflty,10.716,51.349,482.726
47693,Wwziz,13.361,52.778,441.270
47694,Llpuv,8.233,51.214,276.401
47695,Styjq,10.795,50.632,571.447
47696,Zhzhv,12.785,48.464,438.123
47697,Jfaeg,10.998,49.676,104.198
47698,Mkxfx,13.559,51.784,364.462
47699,Udmrg,13.141,52.620,138.818
47700,Qbggl,10.213,54.527,249.619
47701,Vyhhx,13.814,52.000,387.547
47702,Kfwrw,8.398,48.565,162.750
47703,Rvukh,12.062,50.170,530.418
47704,Xoevj,8.620,47.878,912.840
47705,Wpqlz,7.459,51.571,464.310
47706,Dszpo,12.332,50.486,328.786
47707,Bioqn,10.582,50.296,228.449
47708,Vipqr,10.389,51.629,443.277
47709,Czysn,13.355,54.032,41.020
47710,Zipbz,12.860,52.122,497.751
47711,Saxdz,8.872,52.277,196.650
47712,Eekme,7.458,54.052,443.110
47713,Kvpht,9.635,50.057,81.676
47714,Pzted,11.266,52.717,806.607
47715,Uuugf,10.493,54.433,38.359
47716,Kzbno,8.614,50.494,230.204
47717,Lemva,13.496,52.704,364.162
47718,Rwhvx,6.456,50.755,829.319
47719,Qmfng,9.501,48.999,359.663
47720,Skrgn,8.997,52.964,618.634
47721,Ubbdt,9.775,51.362,288.491
47722,Gasod,8.575,50.149,692.983
47723,Zguqh,7.615,52.481,573.361
47724,Lfago,9.127,54.258,287.776
47725,Cqfka,9.389,51.678,812.490
47726,Xfucu,9.749,51.147,708.475
47727,Swnnd,13.306,52.072,872.436
47728,Fnwdl,12.322,47.782,464.836
47729,Iyawe,6.300,50.796,121.338
47730,Evgwj,10.060,50.239,687.464
47731,Qlztl,12.942,48.797,854.914
47732,Ddhqf,13.457,54.308,450.231
47733,Peaye,10.100,48.163,120.257
47734,Ersua,11.846,53.280,717.839
47735,Daxzp,9.162,54.477,346.861
47736,Hatuf,6.545,51.486,772.603
47737,Wjuch,7.508,52.794,810.599
47738,Jnvnu,11.896,47.888,715.361
47739,Sioio,13.596,51.796,665.974
47740,Meyly,8.180,47.684,912.309
47741,Zscin,8.123,53.281,764.014
47742,Iwpdh,6.698,53.648,368.907
47743,Xcfov,10.826,49.986,243.566
47744,Xryjv,9.378,50.611,65.367
47745,Dwcyq,10.512,50.546,747.595
47746,Ndgmm,9.660,50.274,35.837
47747,Vnxyr,9.089,54.170,728.568
47748,Ejhtn,11.057,52.820,695.088
47749,Qauhj,9.162,48.537,512.373
47750,Wxioc,11.981,50.410,430.475
47751,Awrce,13.876,51.936,375.973
47752,Bryqc,7.636,52.708,694.214
47753,Qfqng,7.584,50.347,338.160
47754,Qivfk,12.075,54.275,477.108
47755,Iawdw,8.676,54.170,206.005
47756,Azcbk,12.749,53.136,318.140
47757,Iawhn,8.469,51.023,116.777
47758,Bonpx,9.869,48.685,342.912
47759,Qvxoa,7.010,50.141,894.028
47760,Qydpg,8.364,54.778,584.160
47761,Rmuae,10.528,51.308,259.466
47762,Httoa,7.711,51.883,602.399
47763,Hpwsc,10.288,50.614,703.594
47764,Wofni,10.649,48.899,337.473
47765,Ewtxw,12.467,53.121,949.471
47766,Ucmay,11.845,53.076,724.211
47767,Yedhm,9.975,50.791,114.176
47768,Fiquw,6.734,49.711,651.708
47769,Kppfg,11.955,48.544,623.649
47770,Thxot,7.942,49.593,356.746
47771,Znhll,11.933,50.167,887.073
47772,Yflzr,12.724,48.085,293.291
47773,Qyyss,6.215,51.166,609.090
47774,Bmwdj,11.098,49.304,599.164
47775,Sbbym,6.926,51.038,18.731
47776,Lbenl,13.057,51.616,604.327
47777,Kjcjw,12.588,50.903,383.389
47778,Dnkxw,6.305,51.645,6.087
47779,Gfzdz,13.383,53.708,759.741
47780,Akrfj,12.055,53.081,609.541
47781,Lyigq,7.588,52.409,944.805
47782,Phyfi,12.383,48.154,156.248
47783,Nzvyo,12.616,48.418,539.627
47784,Gvbkc,10.463,53.095,198.836
47785,Tnood,9.565,51.924,80.111
47786,Kgjxx,10.337,50.661,312.217
47787,Rszzx,9.951,52.266,68.234
47788,Ysrgr,13.415,50.839,867.231
47789,Cybwt,11.564,50.734,827.717
47790,Euyln,7.657,50.111,113.147
47791,Upccb,10.269,51.557,179.165
47792,Jwyjn,11.992,48.357,559.050
47793,Gowzt,12.411,53.595,461.515
47794,Hwqzp,10.645,47.840,896.278
47795,Rcuwg,8.863,48.949,352.493
47796,Qqgvt,12.605,51.938,737.438
47797,Xvaoh,9.193,50.428,85.931
47798,Atznc,8.969,48.762,842.011
47799,Qsbhy,7.490,52.110,129.219
47800,Seiup,11.084,53.620,620.861
47801,Jkjvv,13.643,52.653,48.631
47802,Cjcjh,13.616,52.433,192.051
47803,Gvfnh,10.459,53.999,516.531
47804,Jbvee,7.862,54.246,811.542
47805,Qpxjd,9.043,49.335,452.884
47806,Hkwva,9.339,49.423,98.408
47807,Vkfxq,9.430,52.830,806.093
47808,Kjbak,13.531,48.759,693.672
47809,Ryfoc,11.012,51.348,668.042
47810,Wziao,6.395,53.741,107.105
47811,Illhw,11.986,49.485,535.231
47812,Ssizp,10.788,49.913,577.352
47813,Mbpfy,7.117,50.452,519.342
47814,Gordc,11.874,52.439,7.582
47815,Tngvs,9.127,48.045,342.963
47816,Hofab,7.955,51.913,954.583
47817,Qgaul,8.039,51.841,576.416
47818,Cscvc,6.935,50.691,517.643
47819,Dzqwb,12.221,52.664,225.593
47820,Jeehj,7.372,50.108,549.334
47821,Codbw,11.055,50.503,503.805
47822,Tbolp,8.567,51.343,870.648
47823,Peefq,6.877,52.542,11.166
47824,Lyoul,11.342,54.123,110.825
47825,Xvwoc,10.677,53.114,102.079
47826,Kxsxg,11.986,52.411,557.280
47827,Rtodq,12.053,54.274,440.402
47828,Sbvzf,12.375,49.757,402.323
47829,Jvyak,10.703,53.418,428.361
47830,Fkyyk,10.671,52.043,156.070
47831,Jyref,11.954,53.172,770.306
47832,Ethhy,7.231,53.654,434.841
47833,Jesmx,10.426,48.372,879.671
47834,Lxowi,10.946,48.645,312.534
47835,Ohklc,12.587,48.698,251.588
47836,Bucez,11.564,52.193,117.565
47837,Gzqyn,13.208,50.938,441.447
47838,Xomfp,7.592,52.204,280.873
47839,Srsjs,8.534,48.747,765.857
47840,Wekdd,10.645,52.773,458.556
47841,Zbrac,12.201,48.738,871.105
47842,Vegej,9.635,50.409,670.051
47843,Ubkgo,11.604,53.269,208.550
47844,Lbzrh,11.274,49.678,382.215
47845,Aioow,13.569,52.976,12.923
47846,Nasms,8.440,47.983,519.121
47847,Pjxwd,12.216,48.852,934.475
47848,Oaegk,7.243,51.150,96.246
47849,Kcggw,9.404,48.567,488.058
47850,Cxzez,7.446,50.296,295.916
47851,Ojehh,13.751,50.810,886.486
47852,Tliys,10.177,54.519,420.398
47853,Bljzo,9.373,51.141,706.397
47854,Onval,8.533,54.619,577.332
47855,Wfhyr,6.416,53.717,228.397
47856,Mvkyl,10.937,53.558,666.082
47857,Vxdab,8.492,50.853,424.466
47858,Psmkd,12.160,52.748,711.821
47859,Myymc,11.090,52.044,874.593
47860,Jkpjn,9.140,48.827,369.501
47861,Wcrok,12.196,48.615,592.054
47862,Qmmdq,13.762,52.611,833.688
47863,Wuxqh,12.652,48.063,587.390
47864,Svcem,8.815,49.867,814.189
47865,Innas,7.890,51.724,649.598
47866,Dfirz,8.010,49.121,314.665
47867,Ekgfj,11.163,50.160,386.181
47868,Bmsfm,10.557,52.872,232.870
47869,Qfxjk,6.231,50.919,435.485
47870,Sssbb,9.781,48.793,397.268
47871,Pyuli,12.656,52.742,44.637
47872,Aulkx,12.863,51.503,549.132
