id,city,x,y,z
3285,Oxnqa,9.592,49.628,825.534
3286,Lksdk,13.066,52.257,945.675
3287,Frrwj,11.168,49.302,235.214
3288,Yetfp,6.812,49.643,243.401
3289,Mtszr,8.690,54.600,511.447
3290,Txhsa,9.285,52.571,713.083
3291,Zgrtx,8.762,49.152,465.751
3292,Snayy,8.524,53.285,213.468
3293,Gnmrn,8.111,50.770,532.691
3294,Zcfdd,8.559,51.097,830.434
3295,Kzbmq,13.806,51.869,94.656
3296,Zbdnd,10.780,51.941,539.179
3297,Zrvma,9.560,51.405,831.910
3298,Bacmt,10.676,48.250,544.781
3299,Etppu,10.230,51.434,740.941
3300,Baghw,10.472,48.493,238.881
3301,Snfro,10.868,50.916,139.161
3302,Gvgnm,10.744,51.012,45.052
3303,Yttdh,7.777,52.706,388.044
3304,Zlwbt,12.586,49.469,500.188
3305,Dkutt,11.686,53.334,846.448
3306,Pjqlg,7.164,51.192,226.768
3307,Cmunz,9.780,49.410,174.983
3308,Vkkoq,9.386,53.024,752.093
3309,Vzhal,13.587,52.132,922.340
3310,Agykf,14.440,52.362,384.943
3311,Itciq,12.953,54.020,479.194
3312,Wxeno,11.031,50.704,861.152
3313,Kclgf,14.224,51.206,547.294
3314,Wcrmy,8.826,53.531,108.012
3315,Zglaq,11.079,51.029,346.339
3316,Lfuxa,13.217,53.077,34.744
3317,Shxvz,7.741,48.313,254.407
3318,Ionwh,11.736,48.798,468.638
3319,Fgujb,14.252,53.727,574.643
3320,Seskq,10.337,49.636,577.805
3321,Iqzir,9.533,48.037,572.087
3322,Tiupn,11.305,49.992,843.232
3323,Ruakz,12.041,49.069,844.281
3324,Drrwn,11.996,52.334,68.722
3325,Oqlqd,10.562,51.043,135.462
3326,Xnycy,13.899,52.118,223.420
3327,Zpcsv,13.898,53.524,765.749
3328,Bxzsa,10.625,54.415,500.615
3329,Jjdwy,10.295,48.785,336.194
3330,Qcpkt,8.977,49.080,565.176
3331,Ubxfq,14.072,51.194,696.090
3332,Bofzt,9.321,50.580,380.345
3333,Wtxhd,9.090,50.579,277.746
3334,Rrrfy,10.553,49.885,12.460
3335,Bvlwz,7.267,53.144,642.293
3336,Jepkw,9.673,51.075,938.863
3337,Gnawn,12.685,50.853,387.054
3338,Ifaov,11.119,51.476,502.187
3339,Qgbfr,9.443,48.799,339.638
3340,Kkxsc,12.764,51.476,124.244
3341,Coibo,11.792,53.385,968.613
3342,Vqlgn,8.183,48.608,404.862
3343,Czywb,7.502,53.008,403.913
3344,Vhvma,9.373,47.616,306.510
3345,Hjvlb,10.700,48.226,122.576
3346,Sqisq,7.608,53.523,905.197
3347,Scpqe,8.031,51.344,761.650
3348,Zjgid,10.116,49.335,140.751
3349,Bqxak,12.985,53.475,951.489
3350,Ghmmj,10.362,53.142,868.718
3351,Ufprb,6.443,51.542,903.875
3352,Wxzih,9.472,50.626,885.270
3353,Uqhos,12.320,49.150,115.488
3354,Mqhge,12.556,53.082,955.264
3355,Pyuqr,12.608,51.655,347.181
3356,Qgxwp,8.297,50.847,810.357
3357,Jtlud,8.447,54.735,658.252
3358,Lyahm,11.586,50.140,920.140
3359,Yczfv,6.232,51.691,593.745
3360,Gglzv,10.282,52.353,817.750
3361,Kqavm,7.689,54.187,551.649
3362,Tcdpx,10.957,53.112,643.995
3363,Znnof,12.675,48.095,245.054
3364,Adbwk,11.693,49.906,71.863
3365,Ntdmt,12.419,48.912,403.567
3366,Wwvdl,10.246,49.769,525.743
3367,Bamyt,12.855,53.377,6.954
3368,Pgdug,11.539,52.500,707.874
3369,Hemyv,9.564,52.613,809.986
3370,Xewdq,7.307,49.638,243.864
3371,Mmcqf,8.863,53.570,453.627
3372,Lqhat,14.203,52.391,47.564
3373,Dqcox,8.998,51.971,828.083
3374,Bejvb,8.294,51.325,347.283
3375,Catot,11.933,51.036,88.522
3376,Gjhuc,11.987,49.141,717.718
3377,Japmn,13.968,54.562,683.757
3378,Vomhu,8.288,48.325,138.438
3379,Ggvnv,9.948,48.190,299.300
3380,Vzhgz,10.602,52.062,566.702
3381,Ovlml,9.761,54.170,134.351
3382,Rcwur,9.555,51.980,108.503
3383,Lplvj,12.708,48.829,149.840
3384,Qtxxn,7.025,53.569,833.412
3385,Fzyub,11.276,52.696,535.693
3386,Zdmij,10.108,54.581,182.901
3387,Euvgx,10.855,48.290,117.601
3388,Voqva,7.163,49.967,196.588
3389,Fyxif,13.791,52.463,497.400
3390,Hohou,9.082,53.362,619.544
3391,Jzwis,8.708,50.336,799.440
3392,Jsyog,10.333,48.066,656.833
3393,Wfctz,13.696,54.818,229.441
3394,Ljhwl,9.789,51.047,415.936
3395,Vfxgv,11.697,48.699,573.662
3396,Heapf,10.649,49.556,482.073
3397,Kmycc,12.184,52.985,780.745
3398,Zxunk,8.064,51.904,783.832
3399,Rekop,11.195,50.024,770.320
3400,Xmgui,8.925,51.476,433.353
3401,Uyzee,13.263,54.787,868.016
3402,Iybdy,9.466,53.405,631.980
3403,Pytsq,12.097,48.052,220.519
3404,Igfro,8.862,52.606,553.527
3405,Ajaek,7.681,53.544,-3.206
3406,Wjwur,13.169,51.628,510.974
3407,Btktv,7.959,53.890,253.407
3408,Hxwau,11.951,48.641,891.611
3409,Kezkp,7.007,53.524,785.522
3410,Ixlvs,12.263,48.987,542.132
3411,Ybtgj,9.001,51.429,782.660
3412,Vgawy,11.921,52.658,416.799
3413,Sxqjo,9.482,53.748,541.138
3414,Bltvh,10.776,54.131,122.221
3415,Vfqrn,11.899,48.369,956.721
3416,Nukhn,10.536,51.380,863.850
3417,Jaipi,9.787,48.056,151.808
3418,Rqbqz,8.807,49.300,839.040
3419,Qexgt,6.484,53.693,619.514
3420,Lkcmz,9.842,50.825,672.108
3421,Ykrrd,6.934,49.479,842.227
3422,Nwokk,9.942,52.480,399.288
3423,Uezjd,8.459,50.376,568.627
3424,Ahrzi,12.825,54.028,65.898
3425,Rbzpe,8.069,53.335,45.915
3426,Yrvsg,12.798,49.188,490.644
3427,Aecnp,7.369,52.690,246.793
3428,Lkyzt,8.500,52.529,269.692
3429,Dfogl,11.221,48.541,144.304
3430,Xrxfg,10.267,53.266,815.859
3431,Umeca,11.492,52.107,854.144
3432,Cvrjo,11.365,53.403,91.335
3433,Ejmja,13.415,53.747,722.833
3434,Vviwy,8.668,52.813,950.545
3435,Pfrxf,7.945,52.879,94.320
3436,Lxibr,9.840,53.741,9.140
3437,Cighy,8.947,51.531,60.973
3438,Wiidp,13.979,53.272,572.714
3439,Rfstj,12.886,49.002,440.309
3440,Pngxx,9.915,54.243,276.914
3441,Lrpls,11.051,54.251,141.279
3442,Zegih,12.479,53.659,268.881
3443,Pvear,9.035,49.993,507.085
3444,Jmrqz,8.332,47.638,38.871
3445,Tnnws,13.021,51.504,439.659
3446,Azxbl,9.577,48.009,533.195
3447,Cubqr,10.989,48.711,26.438
3448,Upaeg,7.943,53.473,373.128
3449,Muloi,8.236,50.080,688.454
3450,Zlblq,11.297,52.478,748.444
3451,Rjbfl,12.721,51.641,945.215
3452,Fhmrx,12.653,52.436,552.782
3453,Nfqni,12.877,53.460,367.233
3454,Zbnuo,9.815,54.392,729.737
3455,Zhbvv,11.530,50.750,446.211
3456,Jvujd,9.466,48.879,9.345
3457,Dppdj,11.482,51.628,78.366
3458,Sgxzv,14.777,51.173,295.075
3459,Hosdh,8.131,52.873,486.582
3460,Tyice,12.230,47.858,652.266
3461,Ayzop,13.073,52.898,754.446
3462,Onwmg,13.466,53.173,176.084
3463,Wyldi,12.422,52.875,862.796
3464,Cemfy,7.336,53.445,104.270
3465,Xcxnv,7.864,53.426,428.467
3466,Rpmpp,10.629,51.560,748.201
3467,Xvdro,12.707,47.733,564.250
3468,Uvysa,8.006,53.399,761.202
3469,Gfzsm,9.363,53.622,789.166
3470,Hagqy,9.214,50.528,7.819
3471,Mlhgi,10.462,50.266,826.346
3472,Qnrbn,9.949,50.752,561.550
3473,Giwhk,12.587,48.627,66.036
3474,Zgyjy,10.111,50.679,900.685
3475,Tkoni,11.894,48.123,723.653
3476,Husbe,9.742,49.940,501.465
3477,Tbeyp,10.480,51.917,349.413
3478,Uzbgn,8.695,51.576,276.569
3479,Rdkqk,9.689,53.677,6.858
3480,Abdxt,7.169,51.345,196.570
3481,Lsigw,11.577,54.125,940.999
3482,Seiaj,10.640,48.429,677.846
3483,Qlwbe,13.522,52.337,629.422
3484,Focxk,9.233,50.694,94.551
3485,Lfdkg,8.849,54.382,533.267
3486,Hvykr,11.508,50.839,327.448
3487,Jrzub,9.686,49.244,832.547
3488,Zhanx,13.024,51.781,474.110
3489,Fxamr,11.921,52.999,404.426
3490,Kscaj,14.370,53.434,558.808
3491,Rwynb,9.917,48.081,241.897
3492,Lxkol,13.413,53.589,508.344
3493,Vyaco,10.853,51.198,887.907
3494,Krkeh,13.206,51.231,824.612
3495,Ottgo,12.045,52.602,543.467
3496,Lhmxu,12.732,48.442,238.592
3497,Jhpzp,10.466,53.650,493.642
3498,Nfsbg,6.829,50.537,164.654
3499,Gnaou,12.826,52.461,315.064
3500,Hsujh,11.003,53.486,191.990
3501,Tisib,14.138,53.089,40.301
3502,Gltrz,10.821,52.627,134.534
3503,Euabd,13.310,52.850,875.782
3504,Pqlfs,11.240,49.217,472.309
3505,Iqncm,13.904,53.855,302.995
3506,Yoebh,12.410,54.238,41.325
3507,Uhkmp,12.333,53.284,232.649
3508,Flnfj,11.891,49.138,743.595
3509,Rjlob,12.018,49.624,423.494
3510,Vfrgw,9.414,50.211,932.764
3511,Qqxmy,7.363,53.487,808.654
3512,Birvb,8.646,47.874,97.327
3513,Nhtum,6.717,51.515,242.929
3514,Wpqvw,12.210,53.457,698.698
3515,Xcdzh,11.401,53.413,144.384
3516,Gdgci,10.451,53.636,853.623
3517,Oxbri,11.977,52.128,698.435
3518,Pxwwj,8.783,52.398,58.950
3519,Ppznc,13.788,52.545,685.330
3520,Hdpdl,7.984,50.353,27.429
3521,Smiws,7.159,50.212,864.014
3522,Ylzae,10.738,54.466,7.521
3523,Kvxdo,13.399,54.463,337.933
3524,Mfnso,14.247,53.170,680.944
3525,Xhpcb,11.575,48.027,830.264
3526,Daglg,14.583,52.222,238.779
3527,Nmekt,7.051,49.849,928.854
3528,Eqwhi,9.679,47.985,662.509
3529,Qkxzx,8.832,51.717,229.392
3530,Mwitw,8.164,53.217,12.219
3531,Ungxu,8.774,48.143,483.860
3532,Niydc,10.235,47.595,410.930
3533,Agbta,11.311,47.828,894.441
3534,Yezob,9.603,54.669,830.888
3535,Lczse,12.494,51.289,689.574
3536,Xqbui,7.051,50.497,605.334
3537,Ydutc,9.473,47.985,334.966
3538,Mlefz,7.792,49.807,624.553
3539,Suxsc,9.231,53.457,9.781
3540,Iumjt,9.496,52.836,708.169
3541,Svann,7.279,49.562,237.274
3542,Ksshz,8.156,48.225,702.259
3543,Cxgej,8.518,51.276,798.101
3544,Muobp,8.277,47.708,274.847
3545,Xnwqb,8.971,48.281,366.160
3546,Amvna,10.655,50.134,409.628
3547,Zmqth,13.151,51.722,483.304
3548,Bpuaj,11.904,54.015,117.148
3549,Pehcl,6.441,50.063,576.894
3550,Mqbde,10.431,49.938,917.092
3551,Zkbqb,11.123,49.072,566.433
3552,Vsrmp,13.700,52.362,561.350
3553,Byscx,7.245,53.293,766.263
3554,Ugyve,12.448,50.660,460.873
3555,Iodsx,7.962,49.537,797.906
3556,Gkrer,8.374,53.261,195.112
3557,Ixliq,10.270,52.624,735.048
3558,Lsqba,12.193,48.921,739.573
3559,Ceeqy,10.615,53.510,120.874
3560,Uteox,13.758,51.805,735.067
3561,Mepkf,8.203,49.257,257.379
3562,Ccjvr,6.909,50.891,146.377
3563,Jtfhx,8.207,54.865,342.687
3564,Bogyn,10.585,47.797,574.181
3565,Fmskk,11.304,50.455,543.344
3566,Tfpsn,12.725,51.377,301.538
3567,Bzice,12.252,48.919,639.628
3568,Jthgi,10.021,49.946,39.168
3569,Leigl,10.104,53.555,778.340
3570,Dcude,11.254,50.314,876.802
3571,Jpoqv,12.388,54.490,346.403
3572,Vzhyl,10.751,48.357,228.856
3573,Inzkr,7.482,53.015,873.837
3574,Ugdbw,12.438,48.917,511.425
3575,Mhsmq,9.991,48.970,446.965
3576,Sfvyd,11.739,49.853,524.074
3577,Qxnvv,8.245,51.936,332.196
3578,Egkrb,11.417,48.369,834.786
3579,Jubqq,8.328,54.049,385.097
3580,Wvspx,12.200,54.266,484.324
3581,Zbpbc,7.378,53.423,160.079
3582,Chegq,9.623,50.941,763.086
3583,Sdzlb,9.236,52.859,613.907
3584,Ukyoh,12.660,54.499,743.217
3585,Qvchi,11.199,47.529,931.111
3586,Zdeww,13.448,53.245,529.256
3587,Iaiub,12.336,52.697,966.938
3588,Epxbf,8.605,50.358,121.118
3589,Enelt,9.695,50.926,66.775
3590,Mhhgc,7.769,53.129,525.816
3591,Eqaxu,8.684,51.399,949.669
3592,Hpqdw,9.829,47.984,770.719
3593,Dpcql,13.218,54.819,481.681
3594,Ucffw,10.839,53.667,701.771
3595,Znsyz,11.279,53.667,903.504
3596,Lgcyq,11.560,48.054,707.086
3597,Kxvuo,7.715,52.789,495.143
3598,Equkh,12.935,53.380,191.769
3599,Mvmev,12.159,52.457,67.315
3600,Bqspn,8.926,53.623,152.250
3601,Kvurp,8.212,53.437,746.118
3602,Geesw,14.098,51.505,164.028
3603,Gluty,7.576,49.516,578.110
3604,Axjah,13.232,53.433,209.338
3605,Jjsfg,8.999,53.133,98.410
3606,Aavfy,9.877,49.709,368.748
3607,Wxujq,6.902,50.803,447.977
3608,Yadzy,7.441,50.494,142.500
3609,Sphwv,7.842,52.154,646.857
3610,Cuplh,12.760,51.277,723.872
3611,Memji,6.741,49.901,888.974
3612,Muqlz,11.732,53.236,6.897
3613,Vdqkd,11.947,49.367,825.367
3614,Mstbm,7.725,47.680,551.670
3615,Ismid,7.254,50.463,628.201
3616,Lsoos,13.284,50.920,600.850
3617,Pbuiv,9.629,49.495,754.877
3618,Iygyb,8.535,51.925,458.410
3619,Utlhf,7.518,52.557,172.950
3620,Zotae,6.676,51.563,699.623
3621,Bxrcl,10.424,51.481,426.481
3622,Xghbn,11.475,51.833,277.144
3623,Locfq,12.734,48.429,268.523
3624,Sqtlm,9.928,48.031,110.334
3625,Vuzgp,7.826,52.138,874.629
3626,Bwerc,8.093,47.812,216.857
3627,Xouya,10.812,53.448,240.105
3628,Yrzll,11.610,51.320,885.818
3629,Bdvwt,7.803,47.992,273.070
3630,Fkltb,13.771,52.002,763.537
3631,Yarqf,10.731,48.819,673.235
3632,Uemlg,11.917,54.282,582.417
3633,Ddxyh,11.366,52.191,162.555
3634,Qeqiu,8.234,53.059,401.307
3635,Oxowk,8.954,53.928,661.087
3636,Sqnem,7.758,49.867,192.155
3637,Octyu,13.871,52.614,386.304
3638,Pxwpu,10.177,52.058,824.568
3639,Xpryd,13.706,52.899,367.353
3640,Zoeyn,9.052,51.640,819.396
3641,Lghpe,8.008,48.610,222.761
3642,Opbbz,13.312,52.702,821.720
3643,Efmyp,10.698,48.650,252.132
3644,Vfwvf,9.977,47.555,133.960
3645,Vnsfi,8.337,54.847,377.649
3646,Hyhvo,13.469,52.496,831.338
3647,Yyvfq,8.537,49.280,557.867
3648,Zqkns,11.709,53.035,576.804
3649,Qooxb,9.056,53.677,524.138
3650,Ygttc,9.426,51.224,331.071
3651,Cmkjx,9.707,52.967,627.204
3652,Xdsha,6.816,51.577,476.900
3653,Fblvq,8.353,49.898,510.415
3654,Zspvg,10.978,52.237,1.943
3655,Yfvvt,9.138,52.066,26.670
3656,Rbuuo,12.723,51.618,908.446
3657,Kmjgp,11.060,48.025,876.205
3658,Ulfax,13.090,48.386,782.297
3659,Lxgyr,12.921,48.574,240.353
3660,Lyzhr,8.706,53.227,535.710
3661,Mwmmi,10.732,53.839,433.104
3662,Mzlht,10.330,47.831,951.823
3663,Kpoab,8.964,48.652,177.185
3664,Ijrfu,13.134,52.335,98.550
3665,Sbmxm,11.522,54.250,530.604
3666,Epthi,7.571,50.780,768.732
3667,Oqvdj,13.877,52.162,903.405
3668,Fgeme,11.873,54.238,814.945
3669,Nkzka,10.164,49.628,586.992
3670,Ltwjx,12.845,53.907,751.175
3671,Ucrhq,6.706,50.971,713.043
3672,Qyoeo,8.716,48.172,902.608
3673,Dmbej,11.055,48.447,910.020
3674,Nhoco,8.845,54.164,55.235
3675,Vwnbf,12.873,52.064,663.020
3676,Nqubb,8.193,52.167,592.389
3677,Ukumt,10.997,51.835,224.382
3678,Omuei,11.455,53.009,392.969
3679,Qbuqu,13.376,48.834,933.769
3680,Nnhki,7.298,49.542,855.426
3681,Naqas,7.989,49.120,948.566
3682,Vwtfs,8.871,51.772,398.462
3683,Vrjdc,14.307,51.405,366.461
3684,Lenhq,9.580,49.844,1.686
3685,Aonyr,13.666,52.431,163.607
3686,Iwzqe,13.737,50.844,872.505
3687,Sdxro,9.260,47.831,533.307
3688,Wcrjc,8.322,48.231,268.689
3689,Recmj,8.039,53.132,264.018
3690,Ipzzf,12.213,51.211,29.847
3691,Kiywu,9.670,53.192,940.894
3692,Buzor,7.832,49.279,581.530
3693,Xixvy,11.034,53.138,635.089
3694,Dtakv,7.557,53.606,849.954
3695,Pdwqp,10.676,52.483,257.522
3696,Ywhgm,8.652,50.013,285.098
3697,Cqqzs,10.498,52.876,192.998
3698,Gjxok,8.032,49.627,369.040
3699,Cgkfq,13.157,48.574,948.434
3700,Rybpz,8.560,50.922,645.879
3701,Xmjlz,14.207,51.462,909.714
3702,Xniqe,12.390,51.089,477.293
3703,Pmyyh,10.669,52.659,89.030
3704,Psidz,10.634,49.524,247.240
3705,Pbgrv,11.819,48.406,44.287
3706,Ppqhi,8.343,50.645,163.403
3707,Ebdex,9.268,53.362,167.445
3708,Aslpf,10.255,49.080,1.220
3709,Lausl,13.463,54.507,678.188
3710,Nmtgc,11.212,48.663,901.585
3711,Shzos,9.943,49.364,900.858
3712,Qmuab,12.057,48.254,662.391
3713,Mualf,10.863,50.248,170.119
3714,Ygobb,10.490,52.714,524.752
3715,Bsqjf,8.091,50.720,35.891
3716,Qzfje,10.990,48.755,692.954
3717,Fxvjy,6.850,50.667,767.838
3718,Shwbh,10.494,54.175,507.389
3719,Yxyxd,9.535,48.683,794.761
3720,Gflhr,8.684,52.790,518.826
3721,Ghtoa,8.122,54.416,760.114
3722,Kjdrp,10.856,51.224,362.262
3723,Ncwxn,11.273,53.903,920.293
3724,Edopz,10.515,52.063,309.318
3725,Bftdd,7.059,50.626,218.438
3726,Cufac,7.952,51.334,140.790
3727,Jfrma,7.381,51.052,943.505
3728,Rxfkt,7.877,52.152,775.209
3729,Wajhj,8.382,52.339,138.701
3730,Mikev,11.627,52.994,31.750
3731,Axyqh,14.907,51.105,202.624
3732,Zuolx,10.176,54.119,383.161
3733,Rtvnf,13.139,51.195,152.085
3734,Egpal,11.567,52.038,620.128
3735,Qgfgt,7.291,52.987,946.524
3736,Cmnro,9.912,52.480,80.252
3737,Tbxgd,8.313,48.571,811.389
3738,Qowsf,8.527,52.496,414.514
3739,Ddhws,12.269,53.921,831.291
3740,Gzzlk,9.271,49.401,331.463
3741,Tybkv,8.429,53.797,3.026
3742,Qlwyx,10.523,53.476,679.605
3743,Jnfzt,9.266,49.136,813.916
3744,Uptck,8.140,51.317,153.842
3745,Ighvk,7.093,49.675,444.254
3746,Rrpsf,11.964,51.330,844.501
3747,Itowm,12.356,51.712,544.807
3748,Avxdl,6.909,53.679,236.255
3749,Ehbts,9.644,48.800,412.668
3750,Jyfiv,12.591,52.707,704.067
3751,Tczvd,8.386,48.832,343.493
3752,Exzni,8.370,54.428,76.048
3753,Rhqev,10.185,50.417,734.405
3754,Vtcie,8.112,54.681,731.143
3755,Tyyzd,11.444,50.751,740.236
3756,Xwnrl,11.247,48.303,3.304
3757,Iaczg,8.071,52.944,139.935
3758,Plgpf,9.714,49.083,381.802
3759,Ggsmt,10.409,52.727,442.936
3760,Qwsus,10.707,51.957,213.280
3761,Sknpv,11.603,53.012,12.327
3762,Jnvhk,8.260,48.174,601.406
3763,Pouwn,13.832,51.443,322.761
3764,Fpzew,7.969,50.628,327.689
3765,Krtdj,10.824,53.800,462.957
3766,Epees,10.882,49.771,423.815
3767,Wuafg,11.948,48.208,843.704
3768,Lawon,10.671,47.965,56.628
3769,Vvfds,6.464,50.820,388.458
3770,Lxook,11.485,51.116,607.154
3771,Dapum,11.415,53.049,588.666
3772,Basbw,7.230,51.947,197.251
3773,Quins,14.139,51.024,135.909
3774,Hysnc,13.233,49.013,897.344
3775,Yvwhx,12.913,51.595,627.819
3776,Kmjjd,9.370,52.057,731.654
3777,Mzlhi,13.268,54.339,76.753
3778,Gtfzy,11.201,51.807,687.812
3779,Krxiz,7.585,52.105,952.717
3780,Lwhun,10.733,51.798,572.877
3781,Wrtdo,7.450,50.720,287.216
3782,Tiewd,13.467,54.114,667.471
3783,Lhpuo,11.492,52.173,485.198
3784,Vagyt,10.592,50.761,425.581
3785,Hmdgf,12.503,50.675,540.377
3786,Gbdcz,11.507,50.199,838.883
3787,Rvwsu,13.573,52.811,208.583
3788,Vkcdq,12.204,50.858,128.912
3789,Hkjpd,8.389,51.240,656.433
3790,Semhw,7.464,51.021,174.283
3791,Incix,10.998,54.384,143.506
3792,Juxkl,7.665,53.894,680.278
3793,Yyhls,10.116,50.735,2.900
3794,Ljjzz,11.000,48.672,202.631
3795,Jmzwm,12.479,51.864,481.618
3796,Vhytd,12.981,50.824,83.005
3797,Ovvcm,11.165,52.842,827.212
3798,Lndcr,7.811,53.870,659.313
3799,Puqwc,13.693,54.021,905.818
3800,Cwnki,11.241,53.535,519.909
3801,Jawse,11.874,49.614,887.714
3802,Fpfmr,11.049,50.737,429.205
3803,Rnjtv,7.531,50.872,739.664
3804,Onwwr,9.861,52.266,775.100
3805,Rzghh,10.652,50.471,402.154
3806,Smdep,6.431,49.918,512.475
3807,Qirrw,9.930,48.741,323.260
3808,Arpug,13.234,49.000,868.101
3809,Ghzgd,12.997,54.299,434.712
3810,Fmrxr,11.478,50.752,41.390
3811,Abnaw,8.459,52.608,452.828
3812,Exabz,13.245,48.851,178.895
3813,Jealc,12.496,48.769,388.748
3814,Tsnjf,10.466,52.101,216.466
3815,Qzycn,13.431,53.658,820.386
3816,Kdlwm,6.214,51.584,566.762
3817,Cnfsv,9.867,53.289,744.506
3818,Ozknh,10.672,48.637,150.109
3819,Krmwo,9.999,48.275,521.149
3820,Nlaeb,9.187,51.319,532.526
3821,Uixfb,7.391,49.874,783.102
3822,Pxzyl,11.376,48.794,509.504
3823,Rvevh,11.156,50.872,473.854
3824,Btsvp,10.173,51.317,797.584
3825,Stmxx,12.308,47.831,922.184
3826,Bgtet,8.998,51.962,546.261
3827,Inujg,7.156,53.667,522.315
3828,Gadsg,6.857,50.674,268.037
3829,Fubsn,12.685,52.343,888.696
3830,Vvmcz,12.523,53.655,227.390
3831,Tktvp,7.447,51.564,448.767
3832,Nqthr,9.386,51.369,620.139
3833,Bzfee,7.786,52.860,719.770
3834,Htegf,7.127,51.141,698.038
3835,Wjyfv,12.225,52.879,452.246
3836,Urpfz,11.640,48.138,20.868
3837,Yabwq,7.913,52.878,-2.033
3838,Afipo,12.331,48.706,76.483
3839,Fyeur,12.501,52.319,745.733
3840,Lkfuc,7.980,49.200,807.824
3841,Ekccq,8.791,49.136,672.268
3842,Pdthn,13.274,51.579,160.741
3843,Mwmqp,8.067,48.138,31.631
3844,Qhogp,9.351,47.752,966.243
3845,Oqqwt,8.734,48.353,236.183
3846,Wjfck,7.229,52.284,182.489
3847,Gozex,11.963,50.575,725.269
3848,Gfafo,11.626,52.563,315.375
3849,Ivzbe,8.690,51.259,79.873
3850,Tmkdc,11.622,49.459,821.803
3851,Oayrc,10.794,52.509,917.696
3852,Nlvfw,6.614,50.477,653.373
3853,Loknu,6.858,50.262,379.376
3854,Kvdtf,11.739,51.598,4.747
3855,Ktzbz,9.643,52.357,799.895
3856,Ylbbv,13.260,51.913,586.230
3857,Cpncj,9.409,53.008,590.090
3858,Mlynw,11.781,48.518,940.030
3859,Wvgau,7.146,52.169,573.709
3860,Hljhf,8.079,52.939,516.098
3861,Ydrul,12.195,51.128,646.116
3862,Bpqjh,11.882,52.150,204.201
3863,Gznwi,12.544,53.871,379.971
3864,Qasdx,13.983,54.558,839.043
3865,Ukboe,11.056,50.850,358.434
3866,Isemf,7.935,48.537,964.447
3867,Vuqod,12.323,51.992,465.492
3868,Pknbo,14.088,53.378,226.163
3869,Kufrn,13.548,51.679,763.084
3870,Magol,10.995,50.387,204.724
3871,Yxerf,8.355,49.248,768.183
3872,Zenwh,10.350,52.915,728.289
3873,Yxixu,9.401,49.898,312.713
3874,Bygdx,10.070,50.182,233.831
3875,Kxeuv,10.119,51.590,962.078
3876,Hvtbq,7.837,48.003,11.575
3877,Tfkjx,9.360,54.664,783.072
3878,Xtnti,10.948,48.075,177.626
3879,Ndyqn,9.074,53.234,794.167
3880,Gnfce,12.566,52.916,301.417
3881,Xyihd,8.600,49.523,243.711
3882,Rnztd,7.916,51.655,718.961
3883,Wkrja,9.373,52.445,184.500
3884,Klhli,11.417,52.926,719.726
3885,Fhxjp,9.688,51.754,146.694
3886,Hwxit,12.181,48.308,9.954
3887,Enqig,7.669,52.540,240.583
3888,Zslsu,8.629,51.480,819.353
3889,Ypruv,7.522,53.418,212.699
3890,Wlkxc,6.723,50.046,774.285
3891,Zguxk,11.193,53.511,901.340
3892,Vjelk,9.150,53.282,364.036
3893,Gxtew,8.591,49.604,365.916
3894,Pikom,9.600,52.195,174.559
3895,Yytcn,7.621,50.686,474.162
3896,Chkhk,13.352,51.537,801.813
3897,Ehxwk,8.039,48.063,789.166
3898,Jkzxt,10.175,50.822,434.655
3899,Ykfrq,12.556,52.807,408.033
3900,Nxxbi,6.867,50.081,255.656
3901,Akule,9.698,48.148,815.794
3902,Zlorc,8.956,52.706,262.270
3903,Vjmly,10.116,48.913,24.516
3904,Urqin,9.726,54.451,414.535
3905,Snoyj,9.882,54.366,24.239
3906,Jduhb,6.442,51.713,788.026
3907,Fhnvx,10.517,52.477,539.689
3908,Nvdcu,14.018,53.200,336.874
3909,Nhkyc,7.736,53.836,828.028
3910,Wsogg,6.925,51.124,394.559
3911,Uwcrs,11.418,48.561,317.657
3912,Wjnpd,7.903,51.147,754.249
3913,Glldl,9.693,51.342,759.036
3914,Syqji,12.238,48.256,836.257
3915,Kblfr,11.702,53.426,673.032
3916,Jcngo,7.154,50.787,820.757
3917,Sttnj,9.761,50.138,-1.616
3918,Ctaqz,7.935,52.766,565.806
3919,Gvnoq,6.506,50.717,184.298
3920,Clhtj,11.063,51.613,441.852
3921,Ixjso,12.798,50.756,147.131
3922,Ohben,11.413,52.872,558.738
3923,Jhdza,9.812,50.976,174.768
3924,Ljmxy,12.811,48.994,282.242
3925,Hiblq,10.335,52.072,453.401
3926,Hwask,9.174,54.339,590.293
3927,Barky,12.000,48.625,175.713
3928,Dlgjo,10.539,51.716,58.386
3929,Zogag,7.457,52.420,342.252
3930,Sevug,10.334,52.243,442.752
3931,Syvdl,14.373,51.327,49.210
3932,Ejzij,11.328,51.746,510.588
3933,Ylkgp,8.914,48.992,541.930
3934,Syopz,9.249,51.898,780.402
3935,Pliuy,11.394,48.101,12.585
3936,Pzjpe,10.936,50.707,581.962
3937,Jzikc,11.457,49.156,575.525
3938,Tcrwx,10.555,51.796,88.725
3939,Wldiz,11.639,52.658,677.514
3940,Fbaju,10.719,48.115,50.673
3941,Clrmn,9.097,49.807,717.660
3942,Rbvth,12.013,50.790,155.779
3943,Zvfit,10.953,51.108,266.803
3944,Mxfun,12.871,51.808,836.716
